REGION;DEPARTEMENT;CODE_INSEE;COMMUNE;NB_REDEVABLES;PAT_MOYEN;IMPOTS_MOYEN
GRAND-EST;MOSELLE;57463;METZ;131;2142112;8509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75111;VILLEDEPARIS;1064;2207679;8508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUVERGNE-RHONE-ALPES;HAUTE-SAVOIE;74281;THONON-LES-BAINS;88;2112336;8487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORMANDIE;SEINE-MARITIME;76540;ROUEN;158;2102109;8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVENCE-ALPES-COTED'AZUR;BOUCHES-DU-RHONE;13103;SALONDEPROVENCE;56;2016610;8472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33192;GRADIGNAN;69;2137297;8463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOUVELLE-AQUITAINE;GIRONDE;33449;SAINT-MEDARD-EN-JALLES;52;2105352;8445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;YVELINES;78646;VERSAILLES;1180;2234389;8417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;PARIS;75110;VILLEDEPARIS;530;2166497;8407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILE-DE-FRANCE;VAL-DE-MARNE;94058;LEPERREUXSURMARNE;176;2164142;8402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
